333
47 -18 8 2 Linz 1 47 -18
-66 5 8 2 Mons 1 -66 5
-49 7 16 1 Luettich 1 -49 7
-74 9 16 1 Kortrijk 0 -74 9
-69 11 8 2 Gent 1 -69 11
44 -20 8 2 Wels 1 36 -20
-23 -22 16 1 Freiburg 1 -23 -22
17 -20 16 1 München 1 17 -20
240 -168 16 1 Limassol 1 240 -168
-44 -5 8 2 Esch 1 -44 -5
75 -98 8 2 Bari 1 75 -98
163 164 8 2 Oulu 1 163 164
121 25 16 1 Warschau 1 121 25
32 9 16 1 Chemnitz 1 32 9
-57 -47 8 2 Lyon 1 -57 -47
100 -27 16 1 Budapest 1 100 -27
-31 14 18 1 Wuppertal 1 -31 14
-34 -33 18 1 Neuchatel 1 -52 -33
-43 -4 18 1 Luxemburg 1 -43 -4
-19 35 18 1 Oldenburg 1 -19 35
8 27 18 1 Wolfsburg 1 8 27
-144 66 18 1 Edinburgh 1 -144 66
-56 26 18 1 Amsterdam 1 -56 26
-38 35 18 1 Groningen 1 -38 35
-16 22 18 1 Bielefeld 1 -16 22
-19 0 18 1 Wiesbaden 1 -37 0
-15 -1 18 1 Darmstadt 1 -15 -1
27 -89 6 3 Rom 1 27 -89
4 147 18 1 Trondheim 1 4 147
88 103 18 1 Stockholm 1 88 103
-8 -9 18 1 Heilbronn 1 -8 -9
-13 19 18 1 Paderborn 1 -13 19
-85 -95 18 1 Barcelona 1 -85 -95
0 -17 6 3 Ulm 1 0 -17
28 62 20 1 Kopenhagen 1 28 62
-134 38 20 1 Manchester 1 -134 38
-25 -15 20 1 Strasbourg 1 -25 -15
0 17 20 1 Göttingen 1 0 17
159 112 10 2 Espoo 1 149 112
132 115 10 2 Turku 1 132 115
-200 -98 10 2 Porto 1 -200 -98
-34 16 20 1 Oberhausen 1 -34 17
-14 -6 20 1 Heidelberg 1 -14 -6
48 -37 20 1 Klagenfurt 1 28 -36
15 -38 10 2 Bozen 1 15 -38
58 -28 20 1 Kapfenberg 1 58 -28
72 -23 20 1 Eisenstadt 1 72 -23
49 0 10 2 Praha 1 49 0
145 -81 10 2 Sofia 1 145 -81
69 -22 10 2 Baden 1 59 -22
47 -19 10 2 Traun 1 37 -17
-22 30 10 2 Essen 1 -22 30
-57 5 10 2 Namur 1 -57 5
-21 25 20 1 Osnabrück 1 -21 25
45 85 22 1 Joenkoeping 1 45 85
30 67 22 1 Helsingborg 1 30 67
-28 -69 22 1 Monte_Carlo 1 -50 -68
-67 -71 22 1 Montpellier 1 -67 -71
107 -96 12 2 Tirana 1 107 -96
70 -20 8 3 Wien 1 70 -20
103 -96 12 2 Durres 1 91 -96
56 -29 12 2 Leoben 1 56 -29
8 109 8 3 Oslo 1 0 112
-21 90 24 1 Kristiansand 1 -21 90
149 -159 12 2 Chania 1 149 -159
195 -68 8 3 Ruse 1 195 -68
189 -83 12 2 Burgas 1 189 -83
-207 36 12 2 Galway 1 -207 36
170 -84 24 1 Stara_Zagora 1 146 -84
141 -103 24 1 Thessaloniki 1 141 -103
162 -98 12 2 Kavala 1 162 -98
95 48 12 2 Danzig 1 95 48
-13 34 12 2 Bremen 1 -13 34
66 -46 12 2 Zagreb 1 66 -46
37 28 12 2 Berlin 1 37 28
33 62 12 2 Malmö 1 21 64
-122 43 8 3 York 1 -122 43
125 -88 12 2 Skopje 1 125 -88
-42 -42 12 2 Geneve 1 -42 -42
-26 -35 8 3 Thun 1 -26 -35
-33 -8 24 1 Saarbrücken 1 -33 -8
-14 -25 24 1 Schaffhausen 0 -14 -25
-21 9 12 2 Siegen 1 -21 9
-45 -5 24 1 Differdingen 1 -69 -5
23 9 8 3 Gera 1 23 9
91 -43 8 3 Pecs 1 91 -43
104 20 12 2 Lodsch 1 104 20
-32 8 8 3 Bonn 1 -32 8
62 -19 26 1 Sankt_Poelten 1 62 -19
-62 -50 26 1 Saint-Etienne 1 -62 -50
36 -131 14 2 Palermo 1 36 -131
26 -50 14 2 Venedig 1 26 -50
-59 26 14 2 Haarlem 1 -73 26
77 12 14 2 Breslau 1 77 12
-54 17 14 2 Tilburg 1 -68 17
-188 -109 14 2 Funchal 1 -188 -109
0 71 14 2 Randers 1 0 71
-25 -6 28 1 Kaiserslautern 0 -25 -6
7 42 14 2 Lübeck 1 7 42
-156 64 14 2 Glasgow 1 -156 64
244 -162 14 2 Nikosia 1 244 -162
-26 3 14 2 Koblenz 1 -26 3
-38 14 14 2 Krefeld 0 -38 14
80 -4 14 2 Olomouc 1 80 -4
62 -17 10 3 Krems 1 52 -14
69 -24 30 1 Wiener_Neustadt 1 69 -24
84 -25 10 3 Gyoer 1 84 -25
-26 -27 10 3 Basel 1 -26 -27
32 85 10 3 Boras 1 32 85
130 -73 10 3 Nisch 1 130 -73
71 -71 10 3 Split 1 71 -71
-199 -93 10 3 Braga 1 -199 -93
-5 -31 10 3 Vaduz 1 -5 -31
76 26 10 3 Posen 1 76 26
194 -75 10 3 Varna 1 194 -75
147 -132 10 3 Athen 1 137 -132
-25 -54 10 3 Turin 1 -25 -54
-30 17 10 3 Herne 0 -30 17
-127 42 10 3 Leeds 1 -137 42
-84 -12 10 3 Paris 1 -84 -12
168 121 10 3 Lahti 1 168 121
-33 10 10 3 Köln 1 -43 10
-32 13 16 2 Solingen 1 -32 13
11 -4 16 2 Erlangen 1 11 -4
-34 24 16 2 Enschede 1 -34 24
-62 9 16 2 Brüssel 1 -78 9
-132 79 16 2 Aberdeen 1 -132 79
-17 -5 16 2 Mannheim 1 -33 -5
128 -27 16 2 Debrecen 1 128 -27
-45 20 16 2 Nijmegen 1 -45 20
29 67 16 2 Elsinore 1 13 67
-39 13 32 1 Mönchengladbach 0 -39 13
-119 -92 16 2 Zaragoza 1 -119 -92
-288 172 16 2 Akureyri 1 -288 172
-109 -5 16 2 Le_Havre 1 -109 -5
-78 13 16 2 Oostende 1 -78 13
-129 42 16 2 Bradford 0 -129 42
-116 -57 16 2 Bordeaux 1 -116 -57
92 -68 16 2 Sarajewo 1 92 -68
-112 -116 16 2 Valencia 1 -112 -116
-36 15 16 2 Duisburg 0 -36 15
-201 -98 34 1 Vila_Nova_De_Gaia 1 -235 -98
-31 10 34 1 Bergisch-Gladbach 1 -31 10
11 10 12 3 Erfurt 1 11 10
21 85 18 2 Goeteborg 1 3 85
2 68 12 3 Aarhus 1 -10 68
195 -52 12 3 Braila 1 195 -52
161 113 12 3 Vantaa 1 149 116
4 59 12 3 Odense 1 4 59
170 -48 18 2 Kronstadt 1 170 -48
-141 -74 12 3 Bilbao 1 -141 -74
-31 13 18 2 Remscheid 0 -49 13
24 20 12 3 Dessau 1 24 20
-148 -106 12 3 Madrid 1 -148 -106
-30 16 12 3 Bochum 0 -30 16
-28 -34 12 3 Köniz 1 -40 -34
-23 -32 12 3 Luzern 0 -23 -29
54 -20 18 2 Amstetten 0 54 -18
-5 14 12 3 Kassel 1 -5 14
-6 -28 18 2 St.gallen 0 -24 -28
-61 13 18 2 Antwerpen 1 -79 15
-154 -146 12 3 Malaga 1 -154 -146
-14 -12 18 2 Pforzheim 0 -14 -12
-28 -69 12 3 Monaco 1 -28 -66
-49 15 18 2 Eindhoven 0 -49 15
-124 19 12 3 Oxford 1 -124 19
53 -35 18 2 Wolfsberg 1 53 -35
-44 24 18 2 Apeldoorn 0 -62 24
-126 37 18 2 Sheffield 1 -126 37
-40 -5 12 3 Remich 0 -52 -5
58 -28 18 2 Bruck/mur 0 58 -28
126 -129 12 3 Patras 1 126 -129
0 -2 18 2 Würzburg 1 0 -2
-9 -13 18 2 Stuttgart 1 -9 -13
138 14 12 3 Lublin 1 138 14
49 -43 18 2 Ljubljana 1 49 -43
-326 155 18 2 Reykjavik 1 -326 155
112 -41 12 3 Szeged 1 112 -41
109 0 12 3 Krakau 1 109 0
-177 37 12 3 Dublin 1 -177 37
-127 -30 12 3 Nantes 1 -127 -30
-43 8 12 3 Aachen 0 -43 8
23 -10 20 2 Regensburg 1 23 -10
79 -20 20 2 Bratislava 1 79 -20
-86 -95 20 2 Hospitalet 1 -106 -95
115 -57 14 3 Beograd 1 115 -57
48 19 14 3 Cottbus 1 48 19
-75 13 14 3 Bruegge 0 -75 13
83 109 14 3 Uppsala 1 83 109
26 14 14 3 Leipzig 1 26 14
34 -25 14 3 Hallein 1 34 -25
13 -69 14 3 Florenz 1 13 -69
-2 -27 14 3 Bregenz 1 -2 -24
33 -19 14 3 Braunau 1 19 -16
0 78 14 3 Aalborg 1 0 78
27 8 14 3 Zwickau 0 27 11
91 -1 14 3 Ostrava 1 91 -1
41 11 14 3 Dresden 0 41 11
151 -63 14 3 Craiova 1 151 -63
-5 60 14 3 Kolding 0 -5 60
-205 -124 14 3 Amadora 0 -205 -124
134 -114 14 3 Larissa 1 134 -114
1 78 14 3 Horsens 1 -13 81
23 45 14 3 Rostock 1 23 45
34 26 14 3 Potsdam 1 34 26
-54 23 14 3 Utrecht 1 -54 23
56 8 14 3 Liberec 1 56 11
54 -137 14 3 Catania 1 54 -137
50 37 14 3 Stettin 1 50 37
-43 -5 22 2 Duedelingen 0 -65 -5
-125 10 22 2 Southampton 1 -125 10
149 -35 22 2 Klausenburg 1 149 -35
67 95 22 2 Norrkoeping 1 67 95
19 -17 16 3 Freising 0 3 -14
9 -18 16 3 Augsburg 0 -7 -15
-17 -5 24 2 Ludwigshafen 0 -17 -5
33 -24 16 3 Salzburg 1 17 -24
88 36 16 3 Bromberg 1 88 36
-63 22 16 3 Den_Haag 0 -63 25
-155 4 16 3 Plymouth 1 -155 4
161 -161 16 3 Iraklion 1 161 -161
-34 15 16 3 Mülheim 0 -50 15
-92 7 16 3 Boulogne 1 -92 7
-94 -70 16 3 Toulouse 1 -94 -70
-204 -125 16 3 Barreiro 1 -220 -125
23 62 16 3 Roskilde 1 7 62
-45 -5 16 3 Petingen 0 -45 -5
5 25 24 2 Braunschweig 1 5 25
-203 29 16 3 Limerick 1 -203 29
-61 11 16 3 Mechelen 1 -61 11
108 -52 16 3 Novi_Sad 1 108 -52
-28 17 16 3 Dortmund 0 -28 17
-37 -38 16 3 Lausanne 0 -37 -35
-187 25 18 3 Waterford 1 -187 25
-46 99 18 3 Stavanger 1 -46 99
-143 37 18 3 Liverpool 1 -161 37
15 -30 18 3 Innsbruck 0 -3 -27
-4 -30 18 3 Feldkirch 0 -4 -27
-17 -10 18 3 Karlsruhe 1 -17 -10
-61 4 18 3 Charleroi 0 -61 4
12 -6 18 3 Nürnberg 0 -6 -6
-61 21 18 3 Rotterdam 1 -79 24
-13 1 18 3 Offenbach 0 -13 1
-14 1 18 3 Frankfurt 0 -14 1
-163 -153 18 3 Gibraltar 1 -163 -153
99 2 18 3 Kattowitz 1 81 2
100 2 18 3 Sosnowitz 1 82 5
-50 -74 18 3 Marseille 1 -50 -74
202 -64 18 3 Konstanza 1 202 -64
17 23 18 3 Magdeburg 1 17 23
71 106 18 3 Västeras 1 71 106
70 -18 28 2 Klosterneuburg 0 70 -18
-31 17 28 2 Recklinghausen 0 -31 17
-47 9 20 3 Maastricht 0 -67 9
3 23 20 3 Salzgitter 0 3 23
-33 11 20 3 Leverkusen 1 -53 14
-160 -92 20 3 Valladolid 1 -160 -92
-13 -27 20 3 Winterthur 1 -33 -24
61 93 20 3 Linkoeping 1 61 93
27 -67 20 3 San_Marino 1 27 -67
-131 27 20 3 Birmingham 1 -131 27
-253 -237 20 3 Las_Palmas 1 -253 -237
-93 -83 32 2 Andorra_La_Vella 1 -93 -83
-35 13 22 3 Düsseldorf 0 -57 13
-15 39 22 3 Bremerhaven 1 -37 39
123 -47 22 3 Temeschburg 1 123 -47
-80 -115 34 2 Palma_De_Mallorca 1 -80 -115
-32 16 26 3 Gelsenkirchen 0 -32 16
-35 -32 34 3 La-Chaux-de-Fonds 0 -35 -29
