293
292 15 24 6 Ottawa 1 292 15
233 -174 36 4 Melbourne 1 233 -170
183 -47 48 3 Indianapolis 1 183 -44
220 -93 36 4 Asheville 1 220 -93
173 -69 36 4 Owensboro 1 173 -69
204 -47 24 6 Dayton 1 204 -47
234 -35 24 6 Canton 1 234 -29
303 -51 52 3 Atlantic_City 1 303 -48
258 -10 52 3 Niagara_Falls 0 206 -7
-210 -68 52 3 San_Francisco 1 -262 -65
85 -55 32 5 Lawrence 1 53 -55
278 -56 40 4 Washington 1 238 -52
187 -63 40 4 Louisville 1 147 -59
193 -127 32 5 Columbus 1 161 -122
-20 -31 32 5 Cheyenne 1 -52 -26
230 -62 40 4 Charleston 1 190 -58
-214 16 32 5 Portland 1 -246 21
119 -108 40 4 Pine_Bluff 1 79 -104
241 -43 32 5 Wheeling 1 209 -38
202 -49 40 4 Middletown 1 162 -49
-2 0 40 4 Rapid_City 1 -42 4
234 -110 32 5 Columbia 1 234 -110
117 -56 32 5 Columbia 1 85 -56
333 -24 40 4 Providence 0 293 -20
117 -127 24 7 Monroe 1 93 -127
-37 -134 28 6 El_Paso 1 -37 -134
199 -113 28 6 Atlanta 1 199 -107
6 -134 24 7 Odessa 1 6 -134
337 -18 24 7 Boston 0 313 -11
158 0 28 6 Oshkosh 1 130 6
335 31 24 7 Quebec 1 311 38
281 -21 24 7 Elmira 1 257 -14
-210 40 28 6 Seattle 1 -210 40
82 -156 28 6 Houston 1 54 -156
264 -38 28 6 Altoona 0 236 -32
-18 71 24 7 Regina 1 -42 78
300 -42 28 6 Trenton 0 272 -36
306 -36 24 7 Newark 0 282 -29
-191 28 24 7 Yakima 1 -191 28
216 -49 44 4 Circleville 0 172 -45
138 -154 44 4 New_Orleans 1 138 -150
217 -157 44 4 Gainesville 1 173 -157
170 -50 44 4 Terre_Haute 0 126 -46
255 -73 36 5 Lynchburg 1 219 -68
190 -19 36 5 Kalamazoo 1 154 -14
317 -27 36 5 Waterbury 0 281 -22
161 -43 36 5 Champaign 1 125 -38
329 -19 36 5 Worcester 0 293 -14
277 -56 36 5 Arlington 1 241 -56
164 5 36 5 Green_Bay 1 164 10
283 -55 36 5 Annapolis 1 283 -55
64 65 32 6 Winnipeg 1 32 71
-221 49 32 6 Victoria 1 -253 55
292 -28 32 6 Scranton 1 260 -22
297 -50 32 6 Vineland 0 265 -44
282 -77 48 4 Newport_News 1 282 -73
273 -71 32 6 Richmond 1 273 -65
312 -32 32 6 Stamford 0 280 -26
280 -74 48 4 Williamsburg 0 232 -70
290 -30 48 4 Wilkes_Barre 0 242 -26
217 -44 32 6 Columbus 0 185 -38
335 -14 32 6 Lawrence 0 303 -8
344 1 32 6 Lewiston 1 344 7
90 -47 48 4 Saint_Joseph 1 42 -43
224 -116 28 7 Augusta 1 224 -116
201 -14 28 7 Lansing 0 173 -7
69 -35 28 7 Lincoln 1 69 -35
69 -122 28 7 Garland 1 69 -115
149 -10 28 7 Madison 1 149 -3
208 -6 28 7 Saginaw 1 180 1
125 -137 28 7 Natchez 1 125 -137
247 -74 28 7 Roanoke 0 219 -67
221 -101 40 5 Greenville 1 181 -101
316 -17 40 5 Pittsfield 0 276 -12
316 5 40 5 Burlington 1 276 5
168 -66 40 5 Evansville 1 128 -66
246 -89 40 5 High_Point 0 206 -84
103 -26 40 5 Des_Moines 1 103 -26
-41 -129 40 5 Las_Cruces 1 -81 -124
113 -140 40 5 Alexandria 1 73 -140
166 -119 40 5 Tuscaloosa 1 126 -114
-418 226 36 6 Fairbanks 1 -454 232
-132 -86 36 6 Las_Vegas 1 -168 -80
87 -161 36 6 Galveston 1 87 -161
259 -40 36 6 Johnstown 0 223 -34
-155 -110 36 6 Riverside 1 -155 -104
318 -30 36 6 New_Haven 0 282 -24
337 -26 44 5 New_Bedford 0 293 -21
198 -149 44 5 Tallahassee 1 198 -149
107 10 44 5 Minneapolis 1 63 15
170 -82 44 5 Clarksville 1 126 -77
-173 -95 44 5 Bakersfield 1 -217 -90
-40 -98 44 5 Albuquerque 1 -84 -93
97 -155 44 5 Port_Arthur 1 97 -155
137 -27 44 5 Rock_Island 0 93 -22
-114 105 32 7 Edmonton 1 -146 112
321 -24 32 7 Hartford 0 289 -17
344 -3 32 7 Portland 1 344 -3
-32 -92 32 7 Santa_Fe 1 -64 -85
-198 -67 32 7 Stockton 1 -198 -60
61 -124 40 6 Fort_Worth 1 21 -118
179 -128 40 6 Montgomery 1 179 -128
222 -61 40 6 Huntington 0 182 -55
262 -66 60 4 Charlottesville 1 202 -62
100 -126 40 6 Shreveport 1 100 -120
109 10 40 6 Saint_Paul 1 109 16
257 -99 48 5 Fayetteville 1 257 -99
-164 -113 40 6 Long_Beach 1 -204 -113
289 -21 40 6 Binghamton 0 249 -15
489 39 48 5 Saint_John's 1 441 44
228 -155 60 4 Saint_Augustine 1 228 -155
310 -34 48 5 Mount_Vernon 0 262 -29
294 -37 36 7 Bethlehem 0 258 -30
-104 -12 36 7 Pocatello 1 -140 -5
-152 -124 36 7 San_Diego 1 -152 -117
209 -19 36 7 Ann_Arbor 0 173 -12
148 -150 36 7 Gulf_Port 0 112 -143
129 -2 36 7 La_Crosse 1 93 -2
273 -9 36 7 Rochester 0 237 -2
176 -86 36 7 Nashville 1 140 -86
-180 -106 52 5 Santa_Barbara 1 -232 -101
60 -94 52 5 Oklahoma_City 1 8 -89
244 -87 52 5 Winston_Salem 1 192 -82
230 -162 52 5 Daytona_Beach 1 230 -162
140 -59 44 6 Saint_Louis 1 140 -53
-164 -110 44 6 Los_Angeles 0 -208 -104
307 -36 44 6 Jersey_City 0 263 -30
106 -75 44 6 Springfield 1 62 -69
92 -54 44 6 Kansas_City 1 92 -48
69 -5 44 6 Sioux_Falls 1 25 1
58 -197 44 6 Brownsville 1 14 -191
277 -57 40 7 Alexandria 0 237 -50
241 -32 40 7 Youngstown 0 201 -25
248 -39 40 7 Pittsburgh 0 208 -32
279 -41 40 7 Harrisburg 0 239 -34
201 -54 40 7 Cincinnati 0 161 -47
177 -102 40 7 Huntsville 1 137 -102
189 -11 48 6 Grand_Rapids 0 141 -5
309 -25 48 6 Poughkeepsie 0 261 -19
225 -150 48 6 Jacksonville 0 177 -144
309 -13 44 7 Schenectady 0 265 -6
322 -21 44 7 Springfield 0 278 -14
48 -160 44 7 San_Antonio 1 4 -153
191 -99 44 7 Chattanooga 0 147 -92
49 -111 52 6 Wichita_Falls 1 -3 -105
312 15 56 6 St.catharine's 1 256 21
125 -22 48 7 Cedar_Rapids 0 77 -15
59 -177 56 6 Corpus_Christi 1 59 -171
94 -54 48 7 Independence 0 46 -47
312 -17 52 7 Malden_Bridge 0 260 -10
235 -195 52 7 Ft_Lauderdale 1 183 -188
212 -178 64 6 Saint_Petersburg 1 212 -178
-154 -109 56 7 San_Bernardino 0 -210 -102
119 -60 56 7 Jefferson_City 0 63 -53
237 -189 60 7 West_Palm_Beach 1 237 -189
-20 -57 64 7 Colorado_Springs 1 -84 -50
