333
69 -22 10 2 Baden 1 59 -20
47 -19 10 2 Traun 1 47 -17
-22 30 10 2 Essen 1 -32 32
-57 5 10 2 Namur 1 -57 5
-21 25 20 1 Osnabrück 1 -21 26
45 85 22 1 Joenkoeping 1 23 86
30 67 22 1 Helsingborg 1 8 68
-28 -69 22 1 Monte_Carlo 1 -28 -68
-67 -71 22 1 Montpellier 1 -89 -70
107 -96 12 2 Tirana 1 95 -94
70 -20 8 3 Wien 1 70 -20
103 -96 12 2 Durres 1 103 -96
56 -29 12 2 Leoben 1 56 -29
8 109 8 3 Oslo 1 0 112
-21 90 24 1 Kristiansand 1 -45 91
149 -159 12 2 Chania 1 137 -157
195 -68 8 3 Ruse 1 187 -65
189 -83 12 2 Burgas 1 177 -81
-207 36 12 2 Galway 1 -219 38
170 -84 24 1 Stara_Zagora 1 146 -83
141 -103 24 1 Thessaloniki 1 117 -102
162 -98 12 2 Kavala 1 150 -96
95 48 12 2 Danzig 1 83 50
-13 34 12 2 Bremen 1 -13 36
66 -46 12 2 Zagreb 1 54 -44
37 28 12 2 Berlin 1 37 30
33 62 12 2 Malmö 1 33 64
-122 43 8 3 York 1 -130 46
125 -88 12 2 Skopje 1 113 -86
-42 -42 12 2 Geneve 1 -54 -40
-26 -35 8 3 Thun 1 -26 -35
-33 -8 24 1 Saarbrücken 1 -57 -8
-14 -25 24 1 Schaffhausen 1 -14 -24
-21 9 12 2 Siegen 1 -21 9
-45 -5 24 1 Differdingen 1 -69 -4
23 9 8 3 Gera 1 15 9
91 -43 8 3 Pecs 1 83 -40
104 20 12 2 Lodsch 1 92 22
-32 8 8 3 Bonn 1 -32 8
62 -19 26 1 Sankt_Poelten 1 62 -18
-62 -50 26 1 Saint-Etienne 1 -88 -49
36 -131 14 2 Palermo 1 22 -129
26 -50 14 2 Venedig 1 12 -48
-59 26 14 2 Haarlem 1 -73 28
77 12 14 2 Breslau 1 63 14
-54 17 14 2 Tilburg 1 -68 19
-188 -109 14 2 Funchal 1 -188 -107
0 71 14 2 Randers 1 -14 73
-25 -6 28 1 Kaiserslautern 1 -25 -6
7 42 14 2 Lübeck 1 -7 44
-156 64 14 2 Glasgow 1 -170 66
244 -162 14 2 Nikosia 1 230 -160
-26 3 14 2 Koblenz 1 -40 5
-38 14 14 2 Krefeld 1 -52 14
80 -4 14 2 Olomouc 1 66 -2
62 -17 10 3 Krems 1 52 -14
69 -24 30 1 Wiener_Neustadt 1 39 -23
84 -25 10 3 Gyoer 1 74 -25
-26 -27 10 3 Basel 1 -36 -24
32 85 10 3 Boras 1 32 85
130 -73 10 3 Nisch 1 120 -70
71 -71 10 3 Split 1 61 -68
-199 -93 10 3 Braga 1 -209 -90
-5 -31 10 3 Vaduz 1 -15 -31
76 26 10 3 Posen 1 66 29
194 -75 10 3 Varna 1 184 -72
147 -132 10 3 Athen 1 137 -129
-25 -54 10 3 Turin 1 -35 -51
-30 17 10 3 Herne 1 -40 20
-127 42 10 3 Leeds 1 -127 42
-84 -12 10 3 Paris 1 -94 -9
168 121 10 3 Lahti 1 158 124
-33 10 10 3 Köln 1 -43 10
-32 13 16 2 Solingen 1 -32 13
11 -4 16 2 Erlangen 1 11 -4
-34 24 16 2 Enschede 1 -50 24
-62 9 16 2 Brüssel 1 -78 9
-132 79 16 2 Aberdeen 1 -148 81
-17 -5 16 2 Mannheim 1 -17 -3
128 -27 16 2 Debrecen 1 112 -25
-45 20 16 2 Nijmegen 1 -61 22
29 67 16 2 Elsinore 1 29 67
-39 13 32 1 Mönchengladbach 0 -71 14
-119 -92 16 2 Zaragoza 1 -135 -90
-288 172 16 2 Akureyri 1 -304 174
-109 -5 16 2 Le_Havre 1 -125 -3
-78 13 16 2 Oostende 1 -94 13
-129 42 16 2 Bradford 1 -145 42
-116 -57 16 2 Bordeaux 1 -132 -55
92 -68 16 2 Sarajewo 1 76 -66
-112 -116 16 2 Valencia 1 -128 -114
-36 15 16 2 Duisburg 0 -52 17
-201 -98 34 1 Vila_Nova_De_Gaia 1 -201 -98
-31 10 34 1 Bergisch-Gladbach 1 -31 11
11 10 12 3 Erfurt 1 -1 10
21 85 18 2 Goeteborg 1 3 87
2 68 12 3 Aarhus 1 -10 71
195 -52 12 3 Braila 1 195 -52
161 113 12 3 Vantaa 1 149 116
4 59 12 3 Odense 1 4 62
170 -48 18 2 Kronstadt 1 152 -46
-141 -74 12 3 Bilbao 1 -153 -71
-31 13 18 2 Remscheid 0 -49 15
24 20 12 3 Dessau 1 12 20
-148 -106 12 3 Madrid 1 -160 -103
-30 16 12 3 Bochum 0 -42 19
-28 -34 12 3 Köniz 1 -28 -31
-23 -32 12 3 Luzern 0 -35 -29
54 -20 18 2 Amstetten 0 36 -18
-5 14 12 3 Kassel 1 -5 17
-6 -28 18 2 St.gallen 1 -24 -26
-61 13 18 2 Antwerpen 1 -79 15
-154 -146 12 3 Malaga 1 -166 -143
-14 -12 18 2 Pforzheim 1 -14 -10
-28 -69 12 3 Monaco 1 -28 -69
-49 15 18 2 Eindhoven 1 -67 17
-124 19 12 3 Oxford 1 -136 22
53 -35 18 2 Wolfsberg 1 35 -33
-44 24 18 2 Apeldoorn 1 -44 26
-126 37 18 2 Sheffield 1 -126 39
-40 -5 12 3 Remich 1 -40 -5
58 -28 18 2 Bruck/mur 1 40 -26
126 -129 12 3 Patras 1 114 -126
0 -2 18 2 Würzburg 1 0 -2
-9 -13 18 2 Stuttgart 1 -27 -13
138 14 12 3 Lublin 1 126 17
49 -43 18 2 Ljubljana 1 31 -41
-326 155 18 2 Reykjavik 1 -344 157
112 -41 12 3 Szeged 1 100 -38
109 0 12 3 Krakau 1 109 3
-177 37 12 3 Dublin 1 -189 40
-127 -30 12 3 Nantes 1 -139 -27
-43 8 12 3 Aachen 1 -55 11
23 -10 20 2 Regensburg 1 23 -10
79 -20 20 2 Bratislava 1 79 -20
-86 -95 20 2 Hospitalet 1 -86 -95
115 -57 14 3 Beograd 1 101 -54
48 19 14 3 Cottbus 1 34 22
-75 13 14 3 Bruegge 0 -89 16
83 109 14 3 Uppsala 1 69 112
26 14 14 3 Leipzig 1 26 17
34 -25 14 3 Hallein 1 20 -25
13 -69 14 3 Florenz 1 -1 -66
-2 -27 14 3 Bregenz 1 -2 -27
33 -19 14 3 Braunau 1 19 -16
0 78 14 3 Aalborg 1 -14 81
27 8 14 3 Zwickau 1 27 8
91 -1 14 3 Ostrava 1 91 -1
41 11 14 3 Dresden 1 27 14
151 -63 14 3 Craiova 1 137 -60
-5 60 14 3 Kolding 1 -19 60
-205 -124 14 3 Amadora 1 -219 -121
134 -114 14 3 Larissa 1 120 -111
1 78 14 3 Horsens 1 1 81
23 45 14 3 Rostock 1 9 48
34 26 14 3 Potsdam 1 20 29
-54 23 14 3 Utrecht 1 -68 26
56 8 14 3 Liberec 1 42 11
54 -137 14 3 Catania 1 40 -134
50 37 14 3 Stettin 1 36 40
-43 -5 22 2 Duedelingen 1 -43 -3
-125 10 22 2 Southampton 1 -147 12
149 -35 22 2 Klausenburg 1 127 -33
67 95 22 2 Norrkoeping 1 45 97
19 -17 16 3 Freising 1 3 -14
9 -18 16 3 Augsburg 1 -7 -18
-17 -5 24 2 Ludwigshafen 0 -41 -3
33 -24 16 3 Salzburg 1 17 -21
88 36 16 3 Bromberg 1 72 39
-63 22 16 3 Den_Haag 1 -79 22
-155 4 16 3 Plymouth 1 -171 7
161 -161 16 3 Iraklion 1 161 -158
-34 15 16 3 Mülheim 0 -50 18
-92 7 16 3 Boulogne 1 -108 10
-94 -70 16 3 Toulouse 1 -110 -67
-204 -125 16 3 Barreiro 1 -204 -122
23 62 16 3 Roskilde 1 23 62
-45 -5 16 3 Petingen 0 -61 -2
5 25 24 2 Braunschweig 1 -19 25
-203 29 16 3 Limerick 1 -219 32
-61 11 16 3 Mechelen 0 -77 14
108 -52 16 3 Novi_Sad 1 92 -49
-28 17 16 3 Dortmund 0 -44 20
-37 -38 16 3 Lausanne 1 -53 -35
-187 25 18 3 Waterford 1 -205 28
-46 99 18 3 Stavanger 1 -64 102
-143 37 18 3 Liverpool 1 -143 37
15 -30 18 3 Innsbruck 1 15 -30
-4 -30 18 3 Feldkirch 1 -4 -30
-17 -10 18 3 Karlsruhe 1 -35 -10
-61 4 18 3 Charleroi 1 -79 4
12 -6 18 3 Nürnberg 1 12 -6
-61 21 18 3 Rotterdam 0 -79 24
-13 1 18 3 Offenbach 1 -13 1
-14 1 18 3 Frankfurt 1 -14 4
-163 -153 18 3 Gibraltar 1 -181 -150
99 2 18 3 Kattowitz 1 81 2
100 2 18 3 Sosnowitz 1 82 5
-50 -74 18 3 Marseille 1 -68 -71
202 -64 18 3 Konstanza 1 184 -61
17 23 18 3 Magdeburg 1 17 26
71 106 18 3 Västeras 1 53 109
70 -18 28 2 Klosterneuburg 1 70 -16
-31 17 28 2 Recklinghausen 0 -59 19
-47 9 20 3 Maastricht 0 -67 12
3 23 20 3 Salzgitter 1 3 23
-33 11 20 3 Leverkusen 0 -53 14
-160 -92 20 3 Valladolid 1 -180 -89
-13 -27 20 3 Winterthur 0 -33 -24
61 93 20 3 Linkoeping 1 61 93
27 -67 20 3 San_Marino 1 27 -64
-131 27 20 3 Birmingham 1 -151 30
-253 -237 20 3 Las_Palmas 1 -273 -234
-93 -83 32 2 Andorra_La_Vella 1 -125 -81
-35 13 22 3 Düsseldorf 0 -57 16
-15 39 22 3 Bremerhaven 1 -37 42
123 -47 22 3 Temeschburg 1 101 -44
-80 -115 34 2 Palma_De_Mallorca 1 -80 -113
-32 16 26 3 Gelsenkirchen 0 -58 19
-35 -32 34 3 La-Chaux-de-Fonds 1 -69 -29
